yearStart;locationAbbr;locationDesc;data_value;sample_size;age_years;locationId
2013;AL;Alabama;NULL;71;NULL;1
2013;AL;Alabama;NULL;50;NULL;1
2013;AL;Alabama;NULL;NULL;NULL;1
2013;AL;Alabama;328;636;35 - 44;1
2013;AL;Alabama;NULL;2089;NULL;1
2013;AL;Alabama;NULL;4075;NULL;1
2013;AL;Alabama;NULL;736;NULL;1
2013;AL;Alabama;NULL;1962;NULL;1
2013;AL;Alabama;NULL;1789;NULL;1
2013;AL;Alabama;NULL;1664;NULL;1
2013;AL;Alabama;222;254;18 - 24;1
2013;AL;Alabama;242;467;25 - 34;1
2014;AL;Alabama;NULL;8190;NULL;1
2014;AL;Alabama;NULL;3034;NULL;1
2014;AL;Alabama;NULL;995;NULL;1
2014;AL;Alabama;NULL;2622;NULL;1
2014;AL;Alabama;NULL;2333;NULL;1
2014;AL;Alabama;NULL;2231;NULL;1
2014;AL;Alabama;204;409;18 - 24;1
2014;AL;Alabama;317;703;25 - 34;1
2014;AL;Alabama;409;839;35 - 44;1
2014;AL;Alabama;399;1364;45 - 54;1
2014;AL;Alabama;374;1886;55 - 64;1
2014;AL;Alabama;289;2989;65 or older;1
2014;AL;Alabama;NULL;1108;NULL;1
2014;AL;Alabama;NULL;1406;NULL;1
2015;US;National;NULL;1691;NULL;59
2014;AL;Alabama;NULL;776;NULL;1
2014;AL;Alabama;NULL;986;NULL;1
2014;AL;Alabama;NULL;959;NULL;1
2014;AL;Alabama;NULL;1425;NULL;1
2014;AL;Alabama;NULL;1530;NULL;1
2014;AL;Alabama;NULL;5747;NULL;1
2014;AL;Alabama;NULL;5530;NULL;1
2014;AL;Alabama;NULL;2029;NULL;1
2014;AL;Alabama;NULL;70;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;90;NULL;1
2014;AL;Alabama;NULL;90;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;8190;NULL;1
2014;AL;Alabama;NULL;3034;NULL;1
2014;AL;Alabama;NULL;5156;NULL;1
2014;AL;Alabama;NULL;995;NULL;1
2014;AL;Alabama;NULL;2622;NULL;1
2014;AL;Alabama;NULL;2333;NULL;1
2014;AL;Alabama;NULL;2231;NULL;1
2014;AL;Alabama;263;409;18 - 24;1
2014;AL;Alabama;323;703;25 - 34;1
2014;AL;Alabama;313;839;35 - 44;1
2014;AL;Alabama;335;1364;45 - 54;1
2014;AL;Alabama;390;2989;65 or older;1
2014;AL;Alabama;NULL;1108;NULL;1
2014;AL;Alabama;NULL;1406;NULL;1
2014;AL;Alabama;NULL;776;NULL;1
2014;AL;Alabama;NULL;986;NULL;1
2014;AL;Alabama;NULL;959;NULL;1
2014;AL;Alabama;NULL;1425;NULL;1
2014;AL;Alabama;NULL;1530;NULL;1
2014;AL;Alabama;NULL;5747;NULL;1
2014;AL;Alabama;NULL;2029;NULL;1
2014;AL;Alabama;NULL;70;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;90;NULL;1
2014;AL;Alabama;NULL;90;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;8639;NULL;1
2014;AL;Alabama;NULL;1061;NULL;1
2014;AL;Alabama;NULL;2751;NULL;1
2014;AL;Alabama;NULL;2469;NULL;1
2014;AL;Alabama;NULL;2322;NULL;1
2014;AL;Alabama;190;438;18 - 24;1
2014;AL;Alabama;202;758;25 - 34;1
2014;AL;Alabama;254;894;35 - 44;1
2014;AL;Alabama;316;1421;45 - 54;1
2014;AL;Alabama;323;2001;55 - 64;1
2014;AL;Alabama;337;3127;65 or older;1
2014;AL;Alabama;NULL;1157;NULL;1
2014;AL;Alabama;NULL;1450;NULL;1
2014;AL;Alabama;NULL;804;NULL;1
2014;AL;Alabama;NULL;1015;NULL;1
2014;AL;Alabama;NULL;994;NULL;1
2014;AL;Alabama;NULL;1467;NULL;1
2014;AL;Alabama;NULL;1752;NULL;1
2014;AL;Alabama;NULL;6019;NULL;1
2014;AL;Alabama;NULL;2171;NULL;1
2014;AL;Alabama;NULL;77;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2014;AL;Alabama;NULL;95;NULL;1
2014;AL;Alabama;NULL;94;NULL;1
2014;AL;Alabama;NULL;NULL;NULL;1
2011;AK;Alaska;NULL;3336;NULL;2
2011;AK;Alaska;NULL;1620;NULL;2
2011;AK;Alaska;NULL;1716;NULL;2
2011;AK;Alaska;NULL;245;NULL;2
2011;AK;Alaska;NULL;981;NULL;2
2011;AK;Alaska;NULL;954;NULL;2
2011;AK;Alaska;NULL;1150;NULL;2
2011;AK;Alaska;198;212;18 - 24;2
2011;AK;Alaska;235;451;25 - 34;2
2011;AK;Alaska;295;562;35 - 44;2
2011;AK;Alaska;292;735;45 - 54;2
2011;AK;Alaska;334;776;55 - 64;2
2011;AK;Alaska;293;600;65 or older;2
2011;AK;Alaska;NULL;271;NULL;2
2011;AK;Alaska;NULL;377;NULL;2
2011;AK;Alaska;NULL;224;NULL;2
2011;AK;Alaska;NULL;397;NULL;2
2011;AK;Alaska;NULL;524;NULL;2
2011;AK;Alaska;NULL;1109;NULL;2
2011;AK;Alaska;NULL;434;NULL;2
2011;AK;Alaska;NULL;2425;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;84;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;477;NULL;2
2011;AK;Alaska;NULL;128;NULL;2
2011;AK;Alaska;NULL;63;NULL;2
2011;AK;Alaska;NULL;1620;NULL;2
2011;AK;Alaska;NULL;1716;NULL;2
2011;AK;Alaska;NULL;245;NULL;2
2011;AK;Alaska;NULL;981;NULL;2
2011;AK;Alaska;NULL;954;NULL;2
2011;AK;Alaska;NULL;1150;NULL;2
2011;AK;Alaska;320;212;18 - 24;2
2011;AK;Alaska;387;451;25 - 34;2
2011;AK;Alaska;389;559;35 - 44;2
2011;AK;Alaska;433;718;45 - 54;2
2011;AK;Alaska;389;773;55 - 64;2
2011;AK;Alaska;409;600;65 or older;2
2011;AK;Alaska;NULL;271;NULL;2
2011;AK;Alaska;NULL;377;NULL;2
2011;AK;Alaska;NULL;224;NULL;2
2011;AK;Alaska;NULL;397;NULL;2
2011;AK;Alaska;NULL;524;NULL;2
2011;AK;Alaska;NULL;1109;NULL;2
2011;AK;Alaska;NULL;434;NULL;2
2011;AK;Alaska;NULL;2425;NULL;2
2011;AK;Alaska;NULL;388;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;84;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;477;NULL;2
2011;AK;Alaska;NULL;128;NULL;2
2011;AK;Alaska;NULL;63;NULL;2
2011;AK;Alaska;NULL;3336;NULL;2
2011;AK;Alaska;288;563;65 or older;2
2011;AK;Alaska;NULL;1149;NULL;2
2011;AK;Alaska;NULL;132;NULL;2
2011;AK;Alaska;NULL;3231;NULL;2
2011;AK;Alaska;NULL;1093;NULL;2
2011;AK;Alaska;333;754;55 - 64;2
2011;AK;Alaska;NULL;1753;NULL;2
2011;AK;Alaska;NULL;2373;NULL;2
2011;AK;Alaska;358;726;45 - 54;2
2011;AK;Alaska;NULL;61;NULL;2
2011;AK;Alaska;NULL;941;NULL;2
2011;AK;Alaska;NULL;515;NULL;2
2011;AK;Alaska;423;548;35 - 44;2
2011;AK;Alaska;NULL;1478;NULL;2
2011;AK;Alaska;NULL;219;NULL;2
2011;AK;Alaska;436;442;25 - 34;2
2011;AK;Alaska;NULL;416;NULL;2
2011;AK;Alaska;NULL;357;NULL;2
2011;AK;Alaska;450;198;18 - 24;2
2011;AK;Alaska;NULL;212;NULL;2
2011;AK;Alaska;NULL;250;NULL;2
2011;AK;Alaska;NULL;915;NULL;2
2011;AK;Alaska;NULL;439;NULL;2
2011;AK;Alaska;NULL;71;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;3233;NULL;2
2011;AK;Alaska;NULL;1480;NULL;2
2011;AK;Alaska;NULL;1753;NULL;2
2011;AK;Alaska;NULL;217;NULL;2
2011;AK;Alaska;NULL;931;NULL;2
2011;AK;Alaska;NULL;947;NULL;2
2011;AK;Alaska;NULL;1131;NULL;2
2011;AK;Alaska;291;203;18 - 24;2
2012;AK;Alaska;326;831;45 - 54;2
2011;AK;Alaska;188;444;25 - 34;2
2011;AK;Alaska;184;548;35 - 44;2
2011;AK;Alaska;170;720;45 - 54;2
2011;AK;Alaska;160;764;55 - 64;2
2011;AK;Alaska;220;554;65 or older;2
2011;AK;Alaska;NULL;236;NULL;2
2011;AK;Alaska;NULL;354;NULL;2
2011;AK;Alaska;NULL;217;NULL;2
2011;AK;Alaska;NULL;389;NULL;2
2011;AK;Alaska;NULL;521;NULL;2
2011;AK;Alaska;NULL;1104;NULL;2
2011;AK;Alaska;NULL;412;NULL;2
2011;AK;Alaska;NULL;2387;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;72;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2012;AK;Alaska;323;924;55 - 64;2
2011;AK;Alaska;NULL;432;NULL;2
2011;AK;Alaska;NULL;131;NULL;2
2011;AK;Alaska;NULL;60;NULL;2
2011;AK;Alaska;NULL;3212;NULL;2
2011;AK;Alaska;NULL;1482;NULL;2
2011;AK;Alaska;NULL;1730;NULL;2
2011;AK;Alaska;NULL;219;NULL;2
2011;AK;Alaska;NULL;923;NULL;2
2011;AK;Alaska;NULL;932;NULL;2
2011;AK;Alaska;NULL;1130;NULL;2
2011;AK;Alaska;628;203;18 - 24;2
2011;AK;Alaska;576;448;25 - 34;2
2011;AK;Alaska;553;543;35 - 44;2
2011;AK;Alaska;562;700;45 - 54;2
2011;AK;Alaska;266;767;55 - 64;2
2011;AK;Alaska;582;752;55 - 64;2
2011;AK;Alaska;589;566;65 or older;2
2011;AK;Alaska;NULL;245;NULL;2
2011;AK;Alaska;NULL;358;NULL;2
2011;AK;Alaska;NULL;211;NULL;2
2011;AK;Alaska;NULL;390;NULL;2
2011;AK;Alaska;NULL;517;NULL;2
2011;AK;Alaska;NULL;1077;NULL;2
2011;AK;Alaska;NULL;414;NULL;2
2011;AK;Alaska;NULL;2367;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;70;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;433;NULL;2
2011;AK;Alaska;NULL;130;NULL;2
2011;AK;Alaska;NULL;58;NULL;2
2011;AK;Alaska;NULL;3166;NULL;2
2011;AK;Alaska;NULL;1464;NULL;2
2011;AK;Alaska;NULL;1702;NULL;2
2011;AK;Alaska;NULL;442;NULL;2
2011;AK;Alaska;NULL;210;NULL;2
2011;AK;Alaska;NULL;75;NULL;2
2011;AK;Alaska;NULL;904;NULL;2
2011;AK;Alaska;NULL;923;NULL;2
2011;AK;Alaska;NULL;1122;NULL;2
2011;AK;Alaska;349;200;18 - 24;2
2011;AK;Alaska;270;441;25 - 34;2
2012;AK;Alaska;201;610;25 - 34;2
2011;AK;Alaska;222;535;35 - 44;2
2011;AK;Alaska;252;695;45 - 54;2
2011;AK;Alaska;201;744;55 - 64;2
2011;AK;Alaska;198;551;65 or older;2
2011;AK;Alaska;NULL;231;NULL;2
2011;AK;Alaska;211;561;35 - 44;2
2011;AK;Alaska;NULL;349;NULL;2
2011;AK;Alaska;NULL;209;NULL;2
2011;AK;Alaska;NULL;385;NULL;2
2011;AK;Alaska;NULL;512;NULL;2
2011;AK;Alaska;NULL;1075;NULL;2
2011;AK;Alaska;NULL;405;NULL;2
2011;AK;Alaska;NULL;2345;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;68;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;418;NULL;2
2011;AK;Alaska;NULL;2417;NULL;2
2011;AK;Alaska;NULL;128;NULL;2
2011;AK;Alaska;NULL;57;NULL;2
2011;AK;Alaska;NULL;3186;NULL;2
2011;AK;Alaska;NULL;1468;NULL;2
2011;AK;Alaska;NULL;1718;NULL;2
2011;AK;Alaska;NULL;216;NULL;2
2011;AK;Alaska;NULL;910;NULL;2
2011;AK;Alaska;NULL;927;NULL;2
2011;AK;Alaska;NULL;1125;NULL;2
2011;AK;Alaska;324;200;18 - 24;2
2011;AK;Alaska;357;446;25 - 34;2
2011;AK;Alaska;323;538;35 - 44;2
2011;AK;Alaska;388;696;45 - 54;2
2011;AK;Alaska;433;747;55 - 64;2
2011;AK;Alaska;466;559;65 or older;2
2011;AK;Alaska;NULL;242;NULL;2
2011;AK;Alaska;NULL;353;NULL;2
2011;AK;Alaska;NULL;210;NULL;2
2011;AK;Alaska;NULL;385;NULL;2
2011;AK;Alaska;NULL;514;NULL;2
2011;AK;Alaska;NULL;1074;NULL;2
2011;AK;Alaska;NULL;408;NULL;2
2011;AK;Alaska;NULL;2350;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;70;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;428;NULL;2
2011;AK;Alaska;NULL;128;NULL;2
2011;AK;Alaska;NULL;58;NULL;2
2011;AK;Alaska;NULL;947;NULL;2
2011;AK;Alaska;NULL;3294;NULL;2
2011;AK;Alaska;NULL;956;NULL;2
2011;AK;Alaska;NULL;1151;NULL;2
2011;AK;Alaska;519;211;18 - 24;2
2011;AK;Alaska;364;449;25 - 34;2
2011;AK;Alaska;308;552;35 - 44;2
2011;AK;Alaska;324;732;45 - 54;2
2011;AK;Alaska;242;583;65 or older;2
2011;AK;Alaska;NULL;247;NULL;2
2011;AK;Alaska;NULL;364;NULL;2
2011;AK;Alaska;NULL;219;NULL;2
2011;AK;Alaska;NULL;392;NULL;2
2011;AK;Alaska;NULL;524;NULL;2
2011;AK;Alaska;NULL;1106;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;454;NULL;2
2011;AK;Alaska;NULL;1776;NULL;2
2011;AK;Alaska;NULL;61;NULL;2
2011;AK;Alaska;NULL;132;NULL;2
2011;AK;Alaska;NULL;232;NULL;2
2011;AK;Alaska;NULL;1518;NULL;2
2011;AK;Alaska;NULL;3349;NULL;2
2011;AK;Alaska;NULL;1543;NULL;2
2011;AK;Alaska;NULL;1806;NULL;2
2011;AK;Alaska;NULL;241;NULL;2
2011;AK;Alaska;NULL;964;NULL;2
2011;AK;Alaska;NULL;974;NULL;2
2011;AK;Alaska;NULL;1160;NULL;2
2011;AK;Alaska;161;215;18 - 24;2
2011;AK;Alaska;181;458;25 - 34;2
2011;AK;Alaska;247;741;45 - 54;2
2011;AK;Alaska;260;778;55 - 64;2
2011;AK;Alaska;274;596;65 or older;2
2011;AK;Alaska;NULL;263;NULL;2
2011;AK;Alaska;NULL;373;NULL;2
2011;AK;Alaska;NULL;223;NULL;2
2011;AK;Alaska;NULL;398;NULL;2
2011;AK;Alaska;NULL;530;NULL;2
2011;AK;Alaska;NULL;1108;NULL;2
2011;AK;Alaska;NULL;454;NULL;2
2011;AK;Alaska;NULL;2444;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;78;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;NULL;NULL;2
2011;AK;Alaska;NULL;472;NULL;2
2011;AK;Alaska;NULL;134;NULL;2
2011;AK;Alaska;NULL;63;NULL;2
2012;AK;Alaska;NULL;4093;NULL;2
2012;AK;Alaska;NULL;1957;NULL;2
2012;AK;Alaska;NULL;2136;NULL;2
2012;AK;Alaska;NULL;287;NULL;2
2012;AK;Alaska;NULL;1175;NULL;2
2012;AK;Alaska;NULL;1250;NULL;2
2012;AK;Alaska;NULL;1376;NULL;2
2012;AK;Alaska;90;287;18 - 24;2
2012;AK;Alaska;268;751;65 or older;2
2012;AK;Alaska;NULL;357;NULL;2
2012;AK;Alaska;NULL;454;NULL;2
2012;AK;Alaska;NULL;344;NULL;2
2012;AK;Alaska;NULL;479;NULL;2
2012;AK;Alaska;NULL;636;NULL;2
2012;AK;Alaska;NULL;1300;NULL;2
2012;AK;Alaska;NULL;523;NULL;2
2012;AK;Alaska;NULL;2782;NULL;2
2012;AK;Alaska;NULL;55;NULL;2
2014;US;National;NULL;265596;NULL;59
2012;AK;Alaska;NULL;122;NULL;2
2012;AK;Alaska;NULL;82;NULL;2
2012;AK;Alaska;NULL;NULL;NULL;2
2012;AK;Alaska;NULL;748;NULL;2
2012;AK;Alaska;NULL;154;NULL;2
2012;AK;Alaska;NULL;84;NULL;2
2012;AK;Alaska;NULL;1957;NULL;2
2012;AK;Alaska;NULL;2136;NULL;2
2012;AK;Alaska;NULL;287;NULL;2
2012;AK;Alaska;NULL;1175;NULL;2
2012;AK;Alaska;NULL;1250;NULL;2
2012;AK;Alaska;NULL;1376;NULL;2
2012;AK;Alaska;325;287;18 - 24;2
2012;AK;Alaska;377;610;25 - 34;2
2012;AK;Alaska;409;665;35 - 44;2
2012;AK;Alaska;378;831;45 - 54;2
2012;AK;Alaska;406;924;55 - 64;2
2012;AK;Alaska;461;751;65 or older;2
2012;AK;Alaska;NULL;357;NULL;2
2012;AK;Alaska;NULL;454;NULL;2
2012;AK;Alaska;NULL;344;NULL;2
2012;AK;Alaska;NULL;479;NULL;2
2012;AK;Alaska;NULL;636;NULL;2
2012;AK;Alaska;NULL;1300;NULL;2
2012;AK;Alaska;NULL;523;NULL;2
2012;AK;Alaska;NULL;2782;NULL;2
2012;AK;Alaska;NULL;55;NULL;2
2012;AK;Alaska;NULL;122;NULL;2
2012;AK;Alaska;NULL;82;NULL;2
2012;AK;Alaska;NULL;NULL;NULL;2
2012;AK;Alaska;NULL;748;NULL;2
2012;AK;Alaska;NULL;154;NULL;2
2012;AK;Alaska;NULL;84;NULL;2
2012;AK;Alaska;NULL;4093;NULL;2
2012;AK;Alaska;NULL;4336;NULL;2
2012;AK;Alaska;NULL;1992;NULL;2
2012;AK;Alaska;NULL;2344;NULL;2
2012;AK;Alaska;NULL;300;NULL;2
2012;AK;Alaska;NULL;1247;NULL;2
2012;AK;Alaska;NULL;1318;NULL;2
2012;AK;Alaska;NULL;1459;NULL;2
2012;AK;Alaska;139;308;18 - 24;2
2012;AK;Alaska;128;660;25 - 34;2
2012;AK;Alaska;155;695;35 - 44;2
2012;AK;Alaska;206;865;45 - 54;2
2012;AK;Alaska;215;975;55 - 64;2
2012;AK;Alaska;296;782;65 or older;2
2012;AK;Alaska;NULL;375;NULL;2
2012;AK;Alaska;NULL;468;NULL;2
2012;AK;Alaska;NULL;362;NULL;2
2012;AK;Alaska;NULL;499;NULL;2
2013;AK;Alaska;126;327;18 - 24;2
2012;AK;Alaska;NULL;667;NULL;2
2012;AK;Alaska;NULL;1351;NULL;2
2012;AK;Alaska;NULL;614;NULL;2
2012;AK;Alaska;NULL;2930;NULL;2
2012;AK;Alaska;NULL;59;NULL;2
2012;AK;Alaska;NULL;130;NULL;2
2012;AK;Alaska;NULL;88;NULL;2
2012;AK;Alaska;NULL;NULL;NULL;2
2012;AK;Alaska;NULL;799;NULL;2
2012;AK;Alaska;NULL;162;NULL;2
2012;AK;Alaska;NULL;89;NULL;2
2013;AK;Alaska;NULL;4396;NULL;2
2013;AK;Alaska;NULL;2093;NULL;2
2013;AK;Alaska;NULL;2303;NULL;2
2013;AK;Alaska;NULL;260;NULL;2
2013;AK;Alaska;NULL;1272;NULL;2
2013;AK;Alaska;NULL;1286;NULL;2
2013;AK;Alaska;NULL;1571;NULL;2
2013;AK;Alaska;281;614;25 - 34;2
2013;AK;Alaska;335;695;35 - 44;2
2013;AK;Alaska;298;877;45 - 54;2
2013;AK;Alaska;331;1042;55 - 64;2
2013;AK;Alaska;304;841;65 or older;2
2013;AK;Alaska;NULL;381;NULL;2
2013;AK;Alaska;NULL;514;NULL;2
2013;AK;Alaska;NULL;353;NULL;2
2013;AK;Alaska;NULL;510;NULL;2
2013;AK;Alaska;NULL;746;NULL;2
2013;AK;Alaska;NULL;1531;NULL;2
2013;AK;Alaska;NULL;361;NULL;2
2013;AK;Alaska;NULL;3194;NULL;2
2013;AK;Alaska;NULL;65;NULL;2
2013;AK;Alaska;NULL;125;NULL;2
2013;AK;Alaska;NULL;92;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;621;NULL;2
2013;AK;Alaska;232;683;35 - 44;2
2013;AK;Alaska;NULL;184;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;4396;NULL;2
2013;AK;Alaska;NULL;2093;NULL;2
2013;AK;Alaska;NULL;2303;NULL;2
2013;AK;Alaska;NULL;260;NULL;2
2013;AK;Alaska;NULL;1272;NULL;2
2013;AK;Alaska;NULL;1286;NULL;2
2013;AK;Alaska;NULL;1571;NULL;2
2013;AK;Alaska;313;327;18 - 24;2
2013;AK;Alaska;362;614;25 - 34;2
2013;AK;Alaska;375;695;35 - 44;2
2013;AK;Alaska;452;877;45 - 54;2
2013;AK;Alaska;353;1042;55 - 64;2
2013;AK;Alaska;387;841;65 or older;2
2013;AK;Alaska;NULL;381;NULL;2
2013;AK;Alaska;NULL;514;NULL;2
2013;AK;Alaska;NULL;353;NULL;2
2013;AK;Alaska;155;604;25 - 34;2
2013;AK;Alaska;NULL;510;NULL;2
2013;AK;Alaska;NULL;746;NULL;2
2013;AK;Alaska;NULL;1531;NULL;2
2013;AK;Alaska;NULL;361;NULL;2
2013;AK;Alaska;NULL;3194;NULL;2
2013;AK;Alaska;NULL;65;NULL;2
2013;AK;Alaska;NULL;125;NULL;2
2013;AK;Alaska;NULL;92;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;621;NULL;2
2013;AK;Alaska;NULL;184;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;1563;NULL;2
2013;AK;Alaska;531;322;18 - 24;2
2013;AK;Alaska;350;604;25 - 34;2
2013;AK;Alaska;438;677;35 - 44;2
2013;AK;Alaska;412;839;45 - 54;2
2013;AK;Alaska;345;1006;55 - 64;2
2013;AK;Alaska;317;804;65 or older;2
2013;AK;Alaska;NULL;360;NULL;2
2013;AK;Alaska;NULL;491;NULL;2
2013;AK;Alaska;NULL;339;NULL;2
2013;AK;Alaska;NULL;500;NULL;2
2013;AK;Alaska;NULL;719;NULL;2
2013;AK;Alaska;NULL;1509;NULL;2
2013;AK;Alaska;NULL;334;NULL;2
2013;AK;Alaska;NULL;3104;NULL;2
2013;AK;Alaska;NULL;61;NULL;2
2013;AK;Alaska;NULL;128;NULL;2
2013;AK;Alaska;NULL;85;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;581;NULL;2
2013;AK;Alaska;NULL;177;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;241;NULL;2
2013;AK;Alaska;NULL;125;NULL;2
2013;AK;Alaska;NULL;1183;NULL;2
2013;AK;Alaska;NULL;1257;NULL;2
2013;AK;Alaska;NULL;4252;NULL;2
2013;AK;Alaska;NULL;1956;NULL;2
2013;AK;Alaska;NULL;2296;NULL;2
2013;AK;Alaska;NULL;124;NULL;2
2013;AK;Alaska;NULL;485;NULL;2
2013;AK;Alaska;138;594;25 - 34;2
2013;AK;Alaska;NULL;4197;NULL;2
2013;AK;Alaska;NULL;83;NULL;2
2013;AK;Alaska;NULL;341;NULL;2
2013;AK;Alaska;219;672;35 - 44;2
2013;AK;Alaska;NULL;1241;NULL;2
2013;AK;Alaska;NULL;1543;NULL;2
2013;AK;Alaska;306;316;18 - 24;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;61;NULL;2
2013;AK;Alaska;NULL;349;NULL;2
2013;AK;Alaska;NULL;173;NULL;2
2013;AK;Alaska;160;795;65 or older;2
2013;AK;Alaska;NULL;3069;NULL;2
2013;AK;Alaska;NULL;1166;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;486;NULL;2
2013;AK;Alaska;158;835;45 - 54;2
2013;AK;Alaska;NULL;1932;NULL;2
2013;AK;Alaska;NULL;708;NULL;2
2013;AK;Alaska;NULL;1507;NULL;2
2013;AK;Alaska;NULL;321;NULL;2
2013;AK;Alaska;193;985;55 - 64;2
2013;AK;Alaska;NULL;2265;NULL;2
2013;AK;Alaska;NULL;240;NULL;2
2013;AK;Alaska;NULL;572;NULL;2
2013;AK;Alaska;NULL;331;NULL;2
2013;AK;Alaska;NULL;476;NULL;2
2013;AK;Alaska;NULL;1904;NULL;2
2013;AK;Alaska;NULL;2223;NULL;2
2013;AK;Alaska;NULL;227;NULL;2
2013;AK;Alaska;NULL;1487;NULL;2
2013;AK;Alaska;NULL;322;NULL;2
2013;AK;Alaska;NULL;3028;NULL;2
2013;AK;Alaska;NULL;59;NULL;2
2013;AK;Alaska;NULL;123;NULL;2
2013;AK;Alaska;NULL;82;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;552;NULL;2
2013;AK;Alaska;NULL;172;NULL;2
2013;AK;Alaska;NULL;NULL;NULL;2
2013;AK;Alaska;NULL;1152;NULL;2
2013;AK;Alaska;NULL;1217;NULL;2
2013;AK;Alaska;NULL;1524;NULL;2
2013;AK;Alaska;NULL;336;NULL;2
2013;AK;Alaska;NULL;474;NULL;2
2013;AK;Alaska;NULL;701;NULL;2
2013;AK;Alaska;596;316;18 - 24;2
2013;AK;Alaska;632;592;25 - 34;2
2013;AK;Alaska;474;661;35 - 44;2
2013;AK;Alaska;NULL;4127;NULL;2
2013;AK;Alaska;544;798;45 - 54;2
2013;AK;Alaska;531;973;55 - 64;2
2013;AK;Alaska;534;787;65 or older;2
2013;AK;Alaska;NULL;4079;NULL;2
2013;AK;Alaska;NULL;1881;NULL;2
2013;AK;Alaska;NULL;2198;NULL;2
2013;AK;Alaska;NULL;224;NULL;2
2013;AK;Alaska;NULL;1129;NULL;2
2013;AK;Alaska;NULL;1202;NULL;2
2013;AK;Alaska;NULL;1517;NULL;2
2013;AK;Alaska;349;313;18 - 24;2
2013;AK;Alaska;338;582;25 - 34;2
2013;AK;Alaska;205;655;35 - 44;2
2013;AK;Alaska;219;788;45 - 54;2
2013;AK;Alaska;194;963;55 - 64;2
2013;AK;Alaska;196;778;65 or older;2
2013;AK;Alaska;NULL;324;NULL;2
2013;AK;Alaska;NULL;473;NULL;2
2013;AK;Alaska;NULL;328;NULL;2
2013;AK;Alaska;NULL;469;NULL;2
2013;AK;Alaska;NULL;695;NULL;2
2013;AK;Alaska;NULL;1480;NULL;2
2013;AK;Alaska;NULL;310;NULL;2
2013;AK;Alaska;NULL;3000;NULL;2
2013;AK;Alaska;NULL;58;NULL;2
2013;AK;Alaska;NULL;123;NULL;2
